latitude,longitude,name,type,status,colour
64.11982960812021,-21.85315514077723,Light 146471,LED,off,green
64.08929095843845,-21.813357434187118,Light 157779,Fluorescent,off,red
64.08789318376475,-21.873110856688665,Light 162953,Halogen,on,green
64.13638960424527,-21.80113570092223,Light 115722,Fluorescent,on,red
64.09147787594739,-21.86853824282161,Light 118244,Mercury,off,green
64.13462327386135,-21.922277974582148,Light 108229,LED,off,purple
64.13397750419318,-21.777977813501643,Light 126313,Fluorescent,on,green
64.09772982770193,-21.86938282392734,Light 146742,Halogen,on,red
64.09691410944635,-21.86331701067792,Light 135315,Fluorescent,off,red
64.10530350997225,-21.88199881576072,Light 153784,LED,on,red
64.13710760414112,-21.778440635260292,Light 175695,LED,off,green
64.12703064437058,-21.776929639895517,Light 155275,Mercury,on,purple
64.10174902620035,-21.853001132693944,Light 168508,Mercury,on,green
64.13390326368649,-21.89922402559178,Light 187498,Fluorescent,on,blue
64.10020781925795,-21.84968839702721,Light 190808,LED,off,red
64.1164272977705,-21.791667299501132,Light 177058,LED,on,purple
64.10088856809213,-21.794387486340888,Light 196364,Halogen,on,green
64.12394859697007,-21.898790821634755,Light 186631,Fluorescent,on,red
64.14004281717084,-21.829823126939267,Light 106807,LED,on,pink
64.09283928106133,-21.79759517868677,Light 115252,LED,on,pink
64.12885002416547,-21.884226216357398,Light 124171,LED,off,pink
64.11296153276678,-21.780679444269836,Light 180482,Fluorescent,on,blue
64.1279811916105,-21.83398321801315,Light 193941,Halogen,on,red
64.11732971027133,-21.824965074069475,Light 139654,Halogen,off,purple
64.09028602578846,-21.825291885381308,Light 111988,Mercury,off,pink
64.08323355910517,-21.862039426159704,Light 151104,Halogen,off,red
64.13452356139507,-21.813935862275663,Light 131281,LED,off,purple
64.13482824446025,-21.85898955801714,Light 156166,Fluorescent,off,blue
64.08319684602299,-21.940066631000153,Light 135766,LED,off,pink
64.14291116071206,-21.94028592704142,Light 169129,Halogen,on,red
64.12694263068816,-21.918892027583695,Light 142850,LED,off,green
64.1178998132162,-21.813541998309628,Light 188302,LED,on,pink
64.13501735406378,-21.885306042941412,Light 151552,Halogen,on,blue
64.09591569959986,-21.926990093251685,Light 188204,Halogen,off,red
64.11246264234748,-21.90932307921298,Light 197513,Fluorescent,on,purple
64.12334540072786,-21.804743911776487,Light 125380,Fluorescent,off,green
64.08142905438746,-21.933071279864162,Light 140872,Halogen,on,blue
64.08307124656088,-21.85790302706851,Light 143010,Halogen,off,green
64.09964266690723,-21.783627183319815,Light 104799,Fluorescent,on,green
64.08573284493413,-21.88801398936305,Light 122191,LED,on,purple
64.1081898593726,-21.83986815247017,Light 113614,Mercury,on,purple
64.08490954385437,-21.88688901933803,Light 117048,Mercury,off,pink
64.12190218946465,-21.935766542833772,Light 183356,Halogen,on,blue
64.12676228886323,-21.932508720177978,Light 179339,Mercury,off,pink
64.12893059255423,-21.857023539212676,Light 166650,Fluorescent,on,green
64.08128420763775,-21.866877122420647,Light 169797,LED,on,pink
64.09834931771978,-21.88924522225925,Light 178104,Halogen,on,purple
64.11513527103283,-21.898835817830083,Light 156998,Halogen,on,green
64.10459813935502,-21.8226866836472,Light 164969,Halogen,off,pink
64.11075561563544,-21.90351892094889,Light 197685,LED,off,red
64.1443635799839,-21.915847462407317,Light 109773,LED,on,red
64.132584613429,-21.833277421101737,Light 118909,Fluorescent,off,blue
64.08393826573823,-21.802170278736007,Light 199466,LED,off,red
64.08803911622348,-21.896898980226293,Light 105344,LED,off,pink
64.13031713286543,-21.803685257345844,Light 135292,Halogen,on,purple
64.12990376589725,-21.900230480831908,Light 174867,Fluorescent,on,purple
64.14208901906174,-21.78334284709294,Light 158299,Fluorescent,off,blue
64.11700220559851,-21.84139202325287,Light 133810,Mercury,off,purple
64.14104894677408,-21.909653513126806,Light 147151,Fluorescent,off,purple
64.10724225524488,-21.823142050414297,Light 152719,Halogen,off,purple
64.1158555445286,-21.91734428624828,Light 143585,Fluorescent,off,pink
64.11419892742255,-21.920427522668838,Light 198174,Mercury,off,pink
64.12086524828673,-21.854816284887264,Light 175006,LED,off,red
64.09686158891296,-21.8162455345097,Light 126692,LED,off,pink
64.10789338473644,-21.941435520610984,Light 113272,Mercury,on,blue
64.1030622265894,-21.930647897979142,Light 128166,Halogen,on,pink
64.11985268399911,-21.833619657266297,Light 100052,Fluorescent,on,red
64.14970805451833,-21.934551513878787,Light 103406,Halogen,off,blue
64.10386958782466,-21.808825111128456,Light 108089,Mercury,on,red
64.14130594951037,-21.851124167880727,Light 194347,Fluorescent,on,blue
64.13238275634836,-21.791319374827598,Light 184574,LED,on,red
64.09915664264638,-21.941352942988846,Light 147401,LED,off,red
64.09874432241101,-21.91810358990216,Light 131690,LED,off,pink
64.0853148224206,-21.94775866611288,Light 152777,LED,off,blue
64.0895408820693,-21.88153664437048,Light 197722,Mercury,on,red
64.09674304845346,-21.878460771677386,Light 121817,LED,off,green
64.09161631292234,-21.822989545137183,Light 171098,Fluorescent,on,blue
64.10960363019566,-21.833484364230216,Light 101941,Halogen,off,pink
64.12622455809625,-21.92540547464936,Light 106887,Halogen,off,red
64.13864546357325,-21.92474490943513,Light 124427,LED,off,blue
64.14096663949553,-21.920567557302967,Light 110626,LED,off,purple
64.11537904351077,-21.831308700330624,Light 154647,LED,off,blue
64.13375396014696,-21.78180468301569,Light 150156,Fluorescent,off,pink
64.08292767182184,-21.791543575542256,Light 170399,Halogen,off,pink
64.10649967483143,-21.88945605503459,Light 188910,LED,off,green
64.131713936516,-21.779530962473526,Light 129964,Mercury,off,blue
64.12846621675102,-21.81575191482032,Light 114668,LED,off,red
64.08073677933258,-21.879837118772713,Light 165236,Fluorescent,on,blue
64.12456833810259,-21.78560574006069,Light 133214,LED,off,purple
64.10706156771765,-21.944981286843024,Light 120021,Mercury,off,green
64.13984615279203,-21.945539231737712,Light 178639,Fluorescent,on,purple
64.14171243885117,-21.862556559098195,Light 189439,LED,off,pink
64.09477583794923,-21.94549826883062,Light 133890,Halogen,off,red
64.09218106188935,-21.913126049977283,Light 192064,LED,on,green
64.11426391975859,-21.78635364721906,Light 160277,LED,off,pink
64.08154838555363,-21.85068087911435,Light 151566,Mercury,off,blue
64.14673225559362,-21.866877577050612,Light 181983,LED,on,blue
64.10196592917802,-21.82550230554828,Light 146934,Fluorescent,on,pink
64.13174384702619,-21.882156288189773,Light 162753,Fluorescent,on,purple
64.1413115131992,-21.78881049156648,Light 128216,LED,off,pink
64.12593498774532,-21.92918126572504,Light 161581,Fluorescent,on,purple
64.13379979890469,-21.80665334366215,Light 128071,Fluorescent,on,blue
64.1393615207418,-21.77957489754305,Light 103585,Fluorescent,on,purple
64.10294817790911,-21.8647661881715,Light 112217,Fluorescent,off,blue
64.09934744460503,-21.874907432009056,Light 181889,Mercury,on,green
64.1474150280428,-21.871922864140434,Light 178103,Halogen,on,pink
64.08216810481555,-21.844526050586648,Light 115738,Mercury,off,pink
64.09852143251057,-21.91011389594787,Light 122231,Mercury,off,blue
64.11256747145484,-21.77036916850787,Light 114070,Mercury,on,red
64.14411514751797,-21.7779761064196,Light 149362,Halogen,off,purple
64.13177959859689,-21.936995305887766,Light 146789,Mercury,off,red
64.0809284242353,-21.868517975565943,Light 176920,Fluorescent,off,green
64.14466271427261,-21.782866682879956,Light 106071,Halogen,off,blue
64.13115309374025,-21.80043254153752,Light 123573,LED,off,pink
64.13402557546196,-21.907332925505656,Light 140121,Halogen,off,green
64.0974517311617,-21.914353345924912,Light 142906,Mercury,on,green
64.09422937183436,-21.815071660626785,Light 130110,LED,off,green
64.08172328726972,-21.906938952770755,Light 149172,LED,on,red
64.10610879515251,-21.92053500722775,Light 179113,Halogen,off,red
64.09727908985468,-21.82122390015665,Light 101580,LED,off,blue
64.09134813306146,-21.804252075876498,Light 186950,Halogen,on,purple
64.08119660665852,-21.778550961478025,Light 113152,Fluorescent,on,green
64.12723696784445,-21.811646513106023,Light 110116,Halogen,on,purple
64.14756838198902,-21.932103436625063,Light 148073,LED,off,green
64.14699478895177,-21.88769563841046,Light 100786,Halogen,off,blue
64.13512211135755,-21.888313203905785,Light 117323,LED,off,green
64.10831033763523,-21.78976513626398,Light 112051,Halogen,on,blue
64.12250661106135,-21.865812191230802,Light 104284,Fluorescent,off,red
64.11227571781691,-21.798219079144133,Light 166019,Fluorescent,on,green
64.14383538230179,-21.834945476886787,Light 194972,Halogen,on,red
64.08589838251206,-21.827285550015116,Light 152084,LED,off,red
64.1103666446166,-21.949815701663713,Light 177656,Halogen,off,pink
64.11078963124832,-21.81903337883,Light 153871,Fluorescent,on,green
64.08263023776452,-21.91795083941857,Light 176218,Halogen,off,pink
64.09820954027914,-21.77070571318694,Light 187816,LED,off,green
64.13963475267047,-21.796582375868343,Light 109993,Fluorescent,on,purple
64.13866766729231,-21.791095273444277,Light 148589,Halogen,on,blue
64.13997600243839,-21.91108145650695,Light 139034,Halogen,on,pink
64.14438272552756,-21.7740996610568,Light 182735,Fluorescent,off,green
64.09038347474676,-21.84354416137263,Light 128078,Fluorescent,off,blue
64.08626535401811,-21.901711882662976,Light 130967,Halogen,on,green
64.09158845118829,-21.804902318634657,Light 198767,Halogen,off,red
64.1368516380248,-21.891846612514616,Light 174068,Halogen,on,purple
64.09456166079794,-21.90200549329646,Light 100393,Halogen,off,pink
64.12477833513026,-21.788637535940296,Light 192023,Fluorescent,on,purple
64.13091434060748,-21.91053940438384,Light 181361,Halogen,on,blue
64.11724045301148,-21.945266858574406,Light 191816,Mercury,on,pink
64.10538663536703,-21.921225105844726,Light 127554,LED,on,purple
64.11576315305244,-21.888972013730555,Light 110008,LED,off,purple
64.097621304052,-21.921407465868107,Light 174936,Halogen,on,green
64.14542785376315,-21.779268570699823,Light 145567,Mercury,off,blue
64.12488684737946,-21.82323880039991,Light 146594,Fluorescent,on,pink
64.08234619169767,-21.941154810635464,Light 140269,LED,off,purple
64.10603834399649,-21.939842038728212,Light 135717,Fluorescent,off,red
64.090737262876,-21.860846414477123,Light 137374,Fluorescent,on,red
64.14540458112582,-21.875820497494576,Light 174061,Halogen,on,purple
64.12906705812708,-21.86369760024068,Light 151422,Halogen,on,purple
64.13389982762894,-21.94672881313903,Light 158844,Fluorescent,on,red
64.10376692658589,-21.853443317403528,Light 196997,Fluorescent,on,green
64.13419013750315,-21.840025510215263,Light 188680,Mercury,on,green
64.12411459417844,-21.946557588212254,Light 135908,Halogen,off,green
64.09989981097908,-21.78964741636077,Light 128142,LED,on,green
64.08136046766089,-21.831700054417468,Light 180149,Fluorescent,off,green
64.11067732071935,-21.941564985807585,Light 145670,Fluorescent,on,red
64.08629116674736,-21.81942030938339,Light 102495,Mercury,off,green
64.13578986263761,-21.817149275442134,Light 140893,LED,off,purple
64.10570251524854,-21.889771694702354,Light 157368,Halogen,on,purple
64.14962158046576,-21.803966383699432,Light 174254,LED,off,pink
64.14740808557475,-21.814037480554138,Light 179136,LED,off,pink
64.08633980125092,-21.806947001846886,Light 116442,Halogen,off,green
64.12364385884186,-21.858368891573253,Light 150056,Halogen,off,purple
64.12942319397729,-21.869763014955485,Light 142734,Mercury,off,purple
64.107503622256,-21.938894141580764,Light 175898,LED,off,purple
64.10765377408583,-21.84678819108615,Light 132532,Fluorescent,on,purple
64.14998212447951,-21.87068442304388,Light 127972,Fluorescent,on,pink
64.14834842749553,-21.813464108511457,Light 140849,LED,off,pink
64.09746166680831,-21.939232712168586,Light 181847,Halogen,off,green
64.12300348607299,-21.91071655902173,Light 156254,Fluorescent,off,pink
64.13172339830034,-21.922705213566278,Light 124425,Mercury,on,blue
64.1060987567945,-21.814635490732286,Light 112925,LED,on,red
64.08813813110571,-21.91440940054743,Light 155102,Mercury,off,purple
64.08453085216382,-21.890081018783597,Light 109924,Fluorescent,off,red
64.0905573386141,-21.79577164043861,Light 171389,LED,on,blue
64.09677819243302,-21.892637114961378,Light 176701,Fluorescent,on,green
64.08811101564552,-21.784828096035888,Light 129200,LED,off,purple
64.10806330245575,-21.93657305995001,Light 161316,Halogen,on,purple
64.14204422721744,-21.808049973296182,Light 140214,Halogen,off,purple
64.13658334791074,-21.77319757455196,Light 103268,LED,on,red
64.14121998941688,-21.937149861691825,Light 186236,Halogen,on,red
64.12594728024811,-21.87841533699166,Light 102842,LED,on,pink
64.12132906222685,-21.816709605130622,Light 164592,LED,on,pink
64.11234540616074,-21.87456757398255,Light 130778,Fluorescent,off,blue
64.1309160345927,-21.86141744920808,Light 137123,Fluorescent,on,blue
64.12369807203987,-21.77776980337495,Light 193906,Halogen,off,purple
64.14331906535064,-21.810443561756617,Light 128367,LED,on,purple
64.09669298652598,-21.882096989737065,Light 164536,LED,on,pink
64.1016004413312,-21.85357861821215,Light 166179,Mercury,on,purple
64.09142805208526,-21.92220286473029,Light 183755,Mercury,on,red
64.11065575067897,-21.91564826733783,Light 174014,Fluorescent,off,red
64.08384296611379,-21.882417170874366,Light 183362,Mercury,off,purple
64.13081135189323,-21.873996407021878,Light 173321,Halogen,off,blue
64.08909399464622,-21.84869921542874,Light 197942,Fluorescent,on,blue
64.12494236822839,-21.937162466913875,Light 187436,Mercury,off,blue
64.12001737795642,-21.908226519663312,Light 157654,Halogen,off,green
64.13062910264223,-21.79839893945061,Light 130270,Mercury,on,green
64.13848953439286,-21.851766930257824,Light 125204,LED,on,purple
64.10900766359771,-21.81898754969169,Light 164987,Mercury,on,blue
64.14672026483767,-21.81679166106995,Light 130579,Mercury,off,red
64.10256678360746,-21.90428848158145,Light 199520,Mercury,off,green
64.11959005167766,-21.817500455955095,Light 119280,Fluorescent,off,blue
64.11919395307648,-21.93960894628393,Light 143440,LED,off,purple
64.1497353502394,-21.91319240658279,Light 171452,Mercury,on,pink
64.0823157212554,-21.936274075867548,Light 143900,LED,on,blue
64.12276060890748,-21.82556833242901,Light 182799,Fluorescent,on,red
64.08229808886811,-21.94738098529511,Light 162749,Halogen,off,pink
64.12245870250528,-21.809690352581068,Light 103284,Fluorescent,off,red
64.1421881409325,-21.77394818332185,Light 127538,Halogen,off,green
64.0878146910119,-21.81784103541939,Light 114543,LED,on,green
64.0943491952682,-21.780736935388497,Light 127283,Mercury,off,red
64.08490367126868,-21.817605504062907,Light 143781,Mercury,off,pink
64.08349040227499,-21.823657279817528,Light 108685,Fluorescent,off,blue
64.0927591439819,-21.826548872239957,Light 174546,LED,on,blue
64.09725563023053,-21.77672498106107,Light 106353,LED,off,purple
64.10170469561118,-21.83431203858962,Light 195431,Mercury,off,purple
64.12587916810719,-21.832919580678592,Light 164833,Halogen,off,green
64.11385357395937,-21.87666209669415,Light 123612,Halogen,on,pink
64.08529933872943,-21.817947300601727,Light 160361,LED,off,green
64.10315423416424,-21.890001143467384,Light 183553,Fluorescent,off,green
64.08336361743382,-21.787676117204988,Light 132476,Fluorescent,on,blue
64.1200985513507,-21.933118661978046,Light 103983,Mercury,on,blue
64.12573530002057,-21.878099010424805,Light 167245,Mercury,on,purple
64.09628289945188,-21.877258780529615,Light 163915,LED,on,green
64.0929685292334,-21.782927248590386,Light 189810,LED,on,green
64.13744259103326,-21.866587958689887,Light 100867,LED,off,green
64.10012196857448,-21.87900929132942,Light 167814,Mercury,off,red
64.09482502504937,-21.945956349970622,Light 121564,LED,off,blue
64.13466432638629,-21.839053198545283,Light 123240,Mercury,off,red
64.14729755951896,-21.798300970359627,Light 149412,Halogen,on,blue
64.08941937412347,-21.921361852274362,Light 161416,Fluorescent,on,blue
64.12558980442435,-21.87883060461987,Light 185408,Fluorescent,off,red
64.09404837258191,-21.85751151581072,Light 103648,LED,off,red
64.08079711031239,-21.79620210724919,Light 111265,Halogen,on,red
64.12761835947009,-21.916354556082236,Light 136664,LED,on,purple
64.08795376495897,-21.927268915909824,Light 125696,LED,off,red
64.14481965354096,-21.911736056495126,Light 153283,Fluorescent,off,green
64.08166169554762,-21.940617908140265,Light 160727,LED,off,blue
64.13222925438978,-21.911557844369067,Light 110162,Fluorescent,on,pink
64.14895236155368,-21.89017369707619,Light 184083,LED,off,purple
64.09494778373052,-21.777987744074547,Light 153333,LED,on,purple
64.11411517933513,-21.94139861406076,Light 194268,Fluorescent,off,green
64.11098013409442,-21.94026386463176,Light 154066,Fluorescent,on,red
64.13344468132239,-21.77367800865908,Light 108871,Mercury,on,red
64.08581579128254,-21.79328984094256,Light 137511,LED,off,red
64.12296580495433,-21.91528921921451,Light 165403,LED,off,purple
64.14932184178845,-21.906200480874347,Light 125558,LED,on,green
64.11449623613551,-21.787580971237645,Light 130116,LED,off,purple
64.10486513306009,-21.88652986939011,Light 126506,Halogen,on,green
64.08409942895862,-21.797200511412157,Light 164433,Fluorescent,on,blue
64.11086856084297,-21.949830506198953,Light 181259,Halogen,on,green
64.08140553908169,-21.794461423189308,Light 161059,LED,on,blue
64.13198605528045,-21.927355929985126,Light 188669,Fluorescent,off,blue
64.14871104681885,-21.88238120087291,Light 197416,Fluorescent,on,purple
64.0888130162639,-21.872272455826955,Light 125410,LED,off,purple
64.0816777479249,-21.939830110005953,Light 113698,Mercury,on,purple
64.11343607682608,-21.807610476050044,Light 143906,Halogen,off,pink
64.12859592412248,-21.911136465646113,Light 122386,LED,off,green
64.08150606649491,-21.838431348048527,Light 142259,Fluorescent,on,pink
64.08990041840029,-21.78954929884624,Light 187747,LED,off,blue
64.10819404746925,-21.919448294326713,Light 129693,Halogen,on,pink
64.1208677388963,-21.867126495761706,Light 176151,LED,off,green
64.10044673347349,-21.84850725377102,Light 176137,Halogen,off,purple
64.12312403987738,-21.8318759959725,Light 161196,Halogen,off,red
64.09682978653339,-21.850230766186293,Light 155980,Fluorescent,on,purple
64.10149629402095,-21.87411737679021,Light 133412,Fluorescent,on,pink
64.14432766987376,-21.909402399699974,Light 142143,Mercury,off,purple
64.11852887056291,-21.843281303583677,Light 155550,Mercury,on,green
64.12968476951261,-21.771448814307263,Light 144904,Fluorescent,off,pink
64.11424627850846,-21.891930740666613,Light 199009,LED,on,pink
64.12671515599233,-21.929976136964363,Light 130113,LED,on,purple
64.13575726068272,-21.870697685464446,Light 159319,Mercury,off,green
64.12591995949096,-21.80660316078179,Light 184719,Halogen,on,blue
64.12684571907829,-21.88630058549083,Light 119209,Fluorescent,off,pink
64.11127507291823,-21.863705184084708,Light 105570,Mercury,on,purple
64.08776681051383,-21.94454433349013,Light 137518,Mercury,on,red
64.12353347173118,-21.91230324361046,Light 177872,Halogen,on,purple
64.14091158374555,-21.83663750817519,Light 156949,Halogen,on,pink
64.09625341547721,-21.867724970123927,Light 151883,LED,off,blue
64.08622225132896,-21.877626178331898,Light 105408,Fluorescent,off,red
64.14891586580046,-21.919685827354016,Light 181199,Fluorescent,off,red
64.12632408543831,-21.915652179470868,Light 106303,Halogen,off,green
64.09655133839985,-21.840591081585217,Light 121433,Halogen,off,pink
64.09385977394084,-21.81211804024467,Light 176721,LED,off,purple
64.10574874607008,-21.92220886584208,Light 124427,Halogen,on,purple
64.08521066835407,-21.88307620919595,Light 197083,Mercury,off,blue
64.1051416754589,-21.92434025322135,Light 157356,Fluorescent,on,blue
64.11778318435739,-21.771245257548603,Light 119863,Halogen,on,green
64.08136833696257,-21.88879896686499,Light 110550,Halogen,off,blue
64.1303420545011,-21.782637556057068,Light 157807,LED,on,pink
64.0889199563841,-21.791028263048705,Light 124989,Mercury,on,purple
64.14741698700792,-21.90330507129639,Light 196055,LED,on,purple
64.11395991850003,-21.791644798422688,Light 144265,LED,on,blue
64.10332441798253,-21.861117183225435,Light 176978,Mercury,off,pink
64.14023823116473,-21.936244926899306,Light 178754,Mercury,on,pink
64.12081244583425,-21.91467973537105,Light 124567,Halogen,on,green
64.08714889511327,-21.816132248177215,Light 162464,LED,off,purple
64.12287508226748,-21.90369117087103,Light 155269,Fluorescent,off,purple
64.11574703720993,-21.917047985700457,Light 136815,Halogen,off,green
64.11509843475231,-21.855838793099718,Light 165237,LED,off,pink
64.14668160835109,-21.9433831355637,Light 188476,Halogen,on,pink
64.1340529262525,-21.83412383944845,Light 181191,Halogen,on,green
64.13227898713878,-21.858891609201606,Light 120296,LED,off,purple
64.09398947540457,-21.88422402023962,Light 105981,Mercury,off,red
64.08459244767147,-21.896254926916775,Light 146009,Mercury,on,green
64.13367646738187,-21.826812857441364,Light 178206,Halogen,off,green
64.08546656593242,-21.78842301860508,Light 199144,Halogen,off,green
64.0946638455293,-21.949167022529625,Light 147597,Halogen,on,blue
64.12908664127728,-21.84591393970692,Light 138395,Halogen,on,purple
64.12583473249089,-21.825318558625437,Light 108273,Fluorescent,on,green
64.09054297136903,-21.85702952905907,Light 182157,Mercury,on,purple
64.10207395768437,-21.914603991733333,Light 114362,Halogen,off,red
64.0861652018889,-21.90326074307221,Light 190962,LED,off,purple
64.14059006454676,-21.813392514741814,Light 123587,Fluorescent,on,pink
64.11952592850963,-21.948715367633216,Light 136937,Halogen,on,blue
64.13943972491062,-21.937221233024218,Light 146062,Halogen,off,blue
64.10162429758762,-21.898254464719496,Light 149021,LED,off,pink
64.13858670491481,-21.932235373836342,Light 138440,Mercury,off,red
64.13902792282816,-21.856127643052638,Light 182474,Mercury,off,green
64.13748048015697,-21.819667837141722,Light 176075,Mercury,on,pink
64.12175232684746,-21.946808280856246,Light 158714,Mercury,off,blue
64.1288514567998,-21.816629388474453,Light 173874,Mercury,on,pink
64.08288332958283,-21.922879991143883,Light 190761,Fluorescent,on,green
64.11315855531986,-21.828428226621515,Light 183146,Fluorescent,off,red
64.14235642754028,-21.905232222976426,Light 130179,LED,off,blue
64.1439072164793,-21.830056713588537,Light 139932,Fluorescent,on,red
64.10740671515894,-21.858324285115916,Light 100688,Mercury,off,green
64.09605685493177,-21.860194343048086,Light 121766,Halogen,off,red
64.10030759232276,-21.846274307124,Light 152758,Halogen,off,blue
64.09109283237264,-21.913644686590896,Light 163855,LED,off,blue
64.12335244413005,-21.92882043793785,Light 132480,Halogen,off,purple
64.09277647749296,-21.945433791961314,Light 186929,LED,off,pink
64.1261211666182,-21.824512524045094,Light 171339,Halogen,on,blue
64.0859736997756,-21.80072736161618,Light 165785,Mercury,off,purple
64.11983452049054,-21.89044216764183,Light 172927,Mercury,on,red
64.10010744843716,-21.785949406857533,Light 161417,Halogen,off,pink
64.10816782235086,-21.902454120526627,Light 115274,Halogen,off,pink
64.1185403507586,-21.93043170395177,Light 143447,LED,off,pink
64.14103588391255,-21.830199150597185,Light 129426,Halogen,on,purple
64.12383391912502,-21.904715072437035,Light 198845,LED,on,purple
64.10695314182148,-21.865858133139195,Light 167573,LED,off,purple
64.08817359980868,-21.79808724020728,Light 194003,LED,off,purple
64.11805090557702,-21.842613148354022,Light 105795,Fluorescent,off,green
64.08447844809186,-21.85349956038735,Light 192451,Fluorescent,on,pink
64.1420621844907,-21.870587999231,Light 146621,Mercury,on,green
64.12427799025409,-21.82112393102396,Light 157875,Mercury,on,green
64.10408332119503,-21.914744423486148,Light 166395,Mercury,off,red
64.1155362065513,-21.846107080431317,Light 134239,Fluorescent,off,green
64.08482976291971,-21.87777462126424,Light 163414,LED,off,purple
64.09506783798986,-21.860855144760674,Light 119092,Halogen,on,purple
64.14095816569026,-21.819319779819867,Light 182186,Fluorescent,on,pink
64.12407195043768,-21.87397948440229,Light 109236,Mercury,off,green
64.08829379234261,-21.93455689974885,Light 179209,Fluorescent,off,purple
64.1212280269496,-21.837328277498866,Light 167205,Mercury,on,pink
64.09595901912957,-21.925465063255558,Light 147212,Fluorescent,on,purple
64.11771239771815,-21.89246195614966,Light 108666,Halogen,off,purple
64.12605185671843,-21.771460937162917,Light 169675,Fluorescent,off,blue
64.12302619517672,-21.795618645812826,Light 169514,Fluorescent,on,blue
64.10327793463694,-21.82411542744597,Light 115134,Halogen,on,green
64.1491030306165,-21.846615984524817,Light 127540,Mercury,off,red
64.14868516080648,-21.937445472721514,Light 170571,Halogen,off,blue
64.1078114313115,-21.797278958186926,Light 109548,LED,off,red
64.08421776642054,-21.86759913449809,Light 194516,LED,off,pink
64.08637938852911,-21.778321135398862,Light 156086,Mercury,off,purple
64.09034725313424,-21.87705099053731,Light 117265,LED,off,blue
64.1111871664273,-21.78169206143341,Light 189422,Fluorescent,on,pink
64.12737945135484,-21.911476253558465,Light 184292,Fluorescent,off,red
64.10142006456734,-21.782665755492822,Light 177007,Halogen,on,pink
64.11705701151212,-21.86743817944015,Light 143849,LED,off,purple
64.1224126692082,-21.82828907285475,Light 190637,Mercury,off,pink
64.13304134088422,-21.934344718555586,Light 115117,Fluorescent,off,blue
64.14082393479059,-21.850765800046997,Light 158001,LED,on,purple
64.12376819560777,-21.83083652323793,Light 136614,LED,on,purple
64.13052827342875,-21.91865978894372,Light 119192,Fluorescent,on,purple
64.14692699089277,-21.863238800943286,Light 139257,Mercury,on,purple
64.12130679082406,-21.88886576721922,Light 184325,Fluorescent,on,purple
64.1271090454142,-21.77377449826006,Light 106542,Mercury,on,green
64.13736892902631,-21.79160353869558,Light 162310,LED,on,purple
64.1082852406028,-21.918917667452245,Light 197719,LED,on,pink
64.09719153413542,-21.81799867608952,Light 165152,Fluorescent,off,green
64.12916987771803,-21.782885182401525,Light 111017,Halogen,on,blue
64.08732440643438,-21.90035021674097,Light 141773,LED,on,blue
64.12893338147796,-21.870262269968357,Light 134661,Fluorescent,off,green
64.09640028900782,-21.927037849141055,Light 188556,Fluorescent,on,green
64.1407719770974,-21.874266669651274,Light 112702,LED,off,purple
64.12719407265728,-21.842513054910288,Light 181429,Mercury,off,red
64.13147770527428,-21.9327329806853,Light 180607,Halogen,off,green
64.1139906266687,-21.922854301757727,Light 137472,Mercury,on,pink
64.14718075281871,-21.87307835049375,Light 161726,Halogen,on,red
64.11100856343064,-21.781445379605213,Light 180128,Fluorescent,off,blue
64.09849753206477,-21.806658547051622,Light 195264,Fluorescent,off,red
64.1499869610242,-21.929859121284355,Light 167953,LED,off,blue
64.10577280659088,-21.943072599414208,Light 157887,Mercury,off,blue
64.11504287776633,-21.92778353240166,Light 155602,Mercury,off,green
64.09346295651032,-21.856238635748614,Light 103687,Fluorescent,off,blue
64.09521217606867,-21.8290186400395,Light 168507,LED,on,red
64.1220729916918,-21.85130751712292,Light 136076,Fluorescent,on,green
64.10601126977711,-21.805416862053917,Light 164725,Halogen,off,green
64.1109866995874,-21.937337340836347,Light 199161,LED,on,pink
64.13615243830203,-21.918646445672646,Light 173241,LED,off,purple
64.0906375077499,-21.777685903172305,Light 145214,Fluorescent,on,purple
64.09976669076815,-21.790953792737103,Light 118026,LED,off,blue
64.08130679268639,-21.806822273768304,Light 141337,Halogen,on,red
64.14983888976913,-21.888844620333742,Light 166920,Fluorescent,off,red
64.12472098538784,-21.863824191227735,Light 136231,LED,off,pink
64.11946396744207,-21.770682190590286,Light 188283,Fluorescent,off,green
64.13900401275883,-21.793562272373663,Light 130594,Halogen,off,green
64.11002981526187,-21.903501521895087,Light 135488,Mercury,off,green
64.08347526657181,-21.85077604120349,Light 166969,LED,off,red
64.09886638033247,-21.938485141102166,Light 104048,LED,off,blue
64.0918617791134,-21.93098415289447,Light 120054,Mercury,on,purple
64.09168396806218,-21.82777335227357,Light 172186,Fluorescent,on,green
64.1095402300364,-21.936721025315894,Light 113147,Halogen,off,pink
64.11508277776075,-21.78236946977151,Light 169526,Halogen,off,purple
64.1364253307921,-21.817865261653672,Light 155496,LED,on,pink
64.1493058134211,-21.78800963496782,Light 137366,Fluorescent,on,purple
64.08538909763196,-21.825538089049623,Light 128923,Mercury,off,purple
64.09337764340705,-21.88040852933897,Light 144363,Halogen,on,red
64.10672948691668,-21.887287365597686,Light 103708,Mercury,on,green
64.1014944599024,-21.7732991189075,Light 129433,Mercury,on,purple
64.08787955476213,-21.888710305178257,Light 186206,Fluorescent,on,blue
64.1123284148382,-21.798509722334664,Light 116744,Halogen,on,red
